member_name,dataset,split,record_type,summary_kind,author,segment,filename,extension
dataset/IN-Abs/train-data/summary/6292.txt,IN-Abs,train,summary,full,,,6292.txt,.txt
dataset/IN-Abs/train-data/summary/6302.txt,IN-Abs,train,summary,full,,,6302.txt,.txt
dataset/IN-Abs/train-data/summary/6309.txt,IN-Abs,train,summary,full,,,6309.txt,.txt
dataset/IN-Abs/train-data/summary/6329.txt,IN-Abs,train,summary,full,,,6329.txt,.txt
dataset/IN-Abs/train-data/summary/6339.txt,IN-Abs,train,summary,full,,,6339.txt,.txt
dataset/IN-Abs/train-data/summary/635.txt,IN-Abs,train,summary,full,,,635.txt,.txt
dataset/IN-Abs/train-data/summary/6354.txt,IN-Abs,train,summary,full,,,6354.txt,.txt
dataset/IN-Abs/train-data/summary/6357.txt,IN-Abs,train,summary,full,,,6357.txt,.txt
dataset/IN-Abs/train-data/summary/6358.txt,IN-Abs,train,summary,full,,,6358.txt,.txt
dataset/IN-Abs/train-data/summary/6359.txt,IN-Abs,train,summary,full,,,6359.txt,.txt
dataset/IN-Abs/train-data/summary/6364.txt,IN-Abs,train,summary,full,,,6364.txt,.txt
dataset/IN-Abs/train-data/summary/6387.txt,IN-Abs,train,summary,full,,,6387.txt,.txt
dataset/IN-Abs/train-data/summary/6389.txt,IN-Abs,train,summary,full,,,6389.txt,.txt
dataset/IN-Abs/train-data/summary/6398.txt,IN-Abs,train,summary,full,,,6398.txt,.txt
dataset/IN-Abs/train-data/summary/6408.txt,IN-Abs,train,summary,full,,,6408.txt,.txt
dataset/IN-Abs/train-data/summary/6414.txt,IN-Abs,train,summary,full,,,6414.txt,.txt
dataset/IN-Abs/train-data/summary/642.txt,IN-Abs,train,summary,full,,,642.txt,.txt
dataset/IN-Abs/train-data/summary/6423.txt,IN-Abs,train,summary,full,,,6423.txt,.txt
dataset/IN-Abs/train-data/summary/6433.txt,IN-Abs,train,summary,full,,,6433.txt,.txt
dataset/IN-Abs/train-data/summary/6445.txt,IN-Abs,train,summary,full,,,6445.txt,.txt
dataset/IN-Abs/train-data/summary/6451.txt,IN-Abs,train,summary,full,,,6451.txt,.txt
dataset/IN-Abs/train-data/summary/6457.txt,IN-Abs,train,summary,full,,,6457.txt,.txt
dataset/IN-Abs/train-data/summary/6473.txt,IN-Abs,train,summary,full,,,6473.txt,.txt
dataset/IN-Abs/train-data/summary/6475.txt,IN-Abs,train,summary,full,,,6475.txt,.txt
dataset/IN-Abs/train-data/summary/6477.txt,IN-Abs,train,summary,full,,,6477.txt,.txt
dataset/IN-Abs/train-data/summary/6481.txt,IN-Abs,train,summary,full,,,6481.txt,.txt
dataset/IN-Abs/train-data/summary/6482.txt,IN-Abs,train,summary,full,,,6482.txt,.txt
dataset/IN-Abs/train-data/summary/6483.txt,IN-Abs,train,summary,full,,,6483.txt,.txt
dataset/IN-Abs/train-data/summary/6485.txt,IN-Abs,train,summary,full,,,6485.txt,.txt
dataset/IN-Abs/train-data/summary/6492.txt,IN-Abs,train,summary,full,,,6492.txt,.txt
dataset/IN-Abs/train-data/summary/6493.txt,IN-Abs,train,summary,full,,,6493.txt,.txt
dataset/IN-Abs/train-data/summary/6494.txt,IN-Abs,train,summary,full,,,6494.txt,.txt
dataset/IN-Abs/train-data/summary/6497.txt,IN-Abs,train,summary,full,,,6497.txt,.txt
dataset/IN-Abs/train-data/summary/6507.txt,IN-Abs,train,summary,full,,,6507.txt,.txt
dataset/IN-Abs/train-data/summary/6508.txt,IN-Abs,train,summary,full,,,6508.txt,.txt
dataset/IN-Abs/train-data/summary/6511.txt,IN-Abs,train,summary,full,,,6511.txt,.txt
dataset/IN-Abs/train-data/summary/6524.txt,IN-Abs,train,summary,full,,,6524.txt,.txt
dataset/IN-Abs/train-data/summary/6526.txt,IN-Abs,train,summary,full,,,6526.txt,.txt
dataset/IN-Abs/train-data/summary/6530.txt,IN-Abs,train,summary,full,,,6530.txt,.txt
dataset/IN-Abs/train-data/summary/6532.txt,IN-Abs,train,summary,full,,,6532.txt,.txt
dataset/IN-Abs/train-data/summary/6543.txt,IN-Abs,train,summary,full,,,6543.txt,.txt
dataset/IN-Abs/train-data/summary/6549.txt,IN-Abs,train,summary,full,,,6549.txt,.txt
dataset/IN-Abs/train-data/summary/6558.txt,IN-Abs,train,summary,full,,,6558.txt,.txt
dataset/IN-Abs/train-data/summary/6559.txt,IN-Abs,train,summary,full,,,6559.txt,.txt
dataset/IN-Abs/train-data/summary/6561.txt,IN-Abs,train,summary,full,,,6561.txt,.txt
dataset/IN-Abs/train-data/summary/6565.txt,IN-Abs,train,summary,full,,,6565.txt,.txt
dataset/IN-Abs/train-data/summary/6578.txt,IN-Abs,train,summary,full,,,6578.txt,.txt
dataset/IN-Abs/train-data/summary/6581.txt,IN-Abs,train,summary,full,,,6581.txt,.txt
dataset/IN-Abs/train-data/summary/6592.txt,IN-Abs,train,summary,full,,,6592.txt,.txt
dataset/IN-Abs/train-data/summary/6596.txt,IN-Abs,train,summary,full,,,6596.txt,.txt
dataset/IN-Abs/train-data/summary/6600.txt,IN-Abs,train,summary,full,,,6600.txt,.txt
dataset/IN-Abs/train-data/summary/6601.txt,IN-Abs,train,summary,full,,,6601.txt,.txt
dataset/IN-Abs/train-data/summary/6606.txt,IN-Abs,train,summary,full,,,6606.txt,.txt
dataset/IN-Abs/train-data/summary/6609.txt,IN-Abs,train,summary,full,,,6609.txt,.txt
dataset/IN-Abs/train-data/summary/6614.txt,IN-Abs,train,summary,full,,,6614.txt,.txt
dataset/IN-Abs/train-data/summary/6618.txt,IN-Abs,train,summary,full,,,6618.txt,.txt
dataset/IN-Abs/train-data/summary/6619.txt,IN-Abs,train,summary,full,,,6619.txt,.txt
dataset/IN-Abs/train-data/summary/6621.txt,IN-Abs,train,summary,full,,,6621.txt,.txt
dataset/IN-Abs/train-data/summary/6623.txt,IN-Abs,train,summary,full,,,6623.txt,.txt
dataset/IN-Abs/train-data/summary/6627.txt,IN-Abs,train,summary,full,,,6627.txt,.txt
dataset/IN-Abs/train-data/summary/6629.txt,IN-Abs,train,summary,full,,,6629.txt,.txt
dataset/IN-Abs/train-data/summary/6639.txt,IN-Abs,train,summary,full,,,6639.txt,.txt
dataset/IN-Abs/train-data/summary/6648.txt,IN-Abs,train,summary,full,,,6648.txt,.txt
dataset/IN-Abs/train-data/summary/6656.txt,IN-Abs,train,summary,full,,,6656.txt,.txt
dataset/IN-Abs/train-data/summary/6674.txt,IN-Abs,train,summary,full,,,6674.txt,.txt
dataset/IN-Abs/train-data/summary/6682.txt,IN-Abs,train,summary,full,,,6682.txt,.txt
dataset/IN-Abs/train-data/summary/6686.txt,IN-Abs,train,summary,full,,,6686.txt,.txt
dataset/IN-Abs/train-data/summary/6707.txt,IN-Abs,train,summary,full,,,6707.txt,.txt
dataset/IN-Abs/train-data/summary/6710.txt,IN-Abs,train,summary,full,,,6710.txt,.txt
dataset/IN-Abs/train-data/summary/6719.txt,IN-Abs,train,summary,full,,,6719.txt,.txt
dataset/IN-Abs/train-data/summary/6725.txt,IN-Abs,train,summary,full,,,6725.txt,.txt
dataset/IN-Abs/train-data/summary/6729.txt,IN-Abs,train,summary,full,,,6729.txt,.txt
dataset/IN-Abs/train-data/summary/674.txt,IN-Abs,train,summary,full,,,674.txt,.txt
dataset/IN-Abs/train-data/summary/6741.txt,IN-Abs,train,summary,full,,,6741.txt,.txt
dataset/IN-Abs/train-data/summary/6742.txt,IN-Abs,train,summary,full,,,6742.txt,.txt
dataset/IN-Abs/train-data/summary/6744.txt,IN-Abs,train,summary,full,,,6744.txt,.txt
dataset/IN-Abs/train-data/summary/6747.txt,IN-Abs,train,summary,full,,,6747.txt,.txt
dataset/IN-Abs/train-data/summary/6749.txt,IN-Abs,train,summary,full,,,6749.txt,.txt
dataset/IN-Abs/train-data/summary/675.txt,IN-Abs,train,summary,full,,,675.txt,.txt
dataset/IN-Abs/train-data/summary/6754.txt,IN-Abs,train,summary,full,,,6754.txt,.txt
dataset/IN-Abs/train-data/summary/6772.txt,IN-Abs,train,summary,full,,,6772.txt,.txt
dataset/IN-Abs/train-data/summary/6774.txt,IN-Abs,train,summary,full,,,6774.txt,.txt
dataset/IN-Abs/train-data/summary/6781.txt,IN-Abs,train,summary,full,,,6781.txt,.txt
dataset/IN-Abs/train-data/summary/6787.txt,IN-Abs,train,summary,full,,,6787.txt,.txt
dataset/IN-Abs/train-data/summary/6788.txt,IN-Abs,train,summary,full,,,6788.txt,.txt
dataset/IN-Abs/train-data/summary/6804.txt,IN-Abs,train,summary,full,,,6804.txt,.txt
dataset/IN-Abs/train-data/summary/6829.txt,IN-Abs,train,summary,full,,,6829.txt,.txt
dataset/IN-Abs/train-data/summary/683.txt,IN-Abs,train,summary,full,,,683.txt,.txt
dataset/IN-Abs/train-data/summary/6840.txt,IN-Abs,train,summary,full,,,6840.txt,.txt
dataset/IN-Abs/train-data/summary/6859.txt,IN-Abs,train,summary,full,,,6859.txt,.txt
dataset/IN-Abs/train-data/summary/6860.txt,IN-Abs,train,summary,full,,,6860.txt,.txt
dataset/IN-Abs/train-data/summary/6869.txt,IN-Abs,train,summary,full,,,6869.txt,.txt
dataset/IN-Abs/train-data/summary/6873.txt,IN-Abs,train,summary,full,,,6873.txt,.txt
dataset/IN-Abs/train-data/summary/6877.txt,IN-Abs,train,summary,full,,,6877.txt,.txt
dataset/IN-Abs/train-data/summary/6892.txt,IN-Abs,train,summary,full,,,6892.txt,.txt
dataset/IN-Abs/train-data/summary/6899.txt,IN-Abs,train,summary,full,,,6899.txt,.txt
dataset/IN-Abs/train-data/summary/6916.txt,IN-Abs,train,summary,full,,,6916.txt,.txt
dataset/IN-Abs/train-data/summary/692.txt,IN-Abs,train,summary,full,,,692.txt,.txt
dataset/IN-Abs/train-data/summary/6923.txt,IN-Abs,train,summary,full,,,6923.txt,.txt
dataset/IN-Abs/train-data/summary/6929.txt,IN-Abs,train,summary,full,,,6929.txt,.txt
dataset/IN-Abs/train-data/summary/6933.txt,IN-Abs,train,summary,full,,,6933.txt,.txt
dataset/IN-Abs/train-data/summary/694.txt,IN-Abs,train,summary,full,,,694.txt,.txt
dataset/IN-Abs/train-data/summary/6949.txt,IN-Abs,train,summary,full,,,6949.txt,.txt
dataset/IN-Abs/train-data/summary/695.txt,IN-Abs,train,summary,full,,,695.txt,.txt
dataset/IN-Abs/train-data/summary/6954.txt,IN-Abs,train,summary,full,,,6954.txt,.txt
dataset/IN-Abs/train-data/summary/6961.txt,IN-Abs,train,summary,full,,,6961.txt,.txt
dataset/IN-Abs/train-data/summary/6964.txt,IN-Abs,train,summary,full,,,6964.txt,.txt
dataset/IN-Abs/train-data/summary/6965.txt,IN-Abs,train,summary,full,,,6965.txt,.txt
dataset/IN-Abs/train-data/summary/6966.txt,IN-Abs,train,summary,full,,,6966.txt,.txt
dataset/IN-Abs/train-data/summary/6969.txt,IN-Abs,train,summary,full,,,6969.txt,.txt
dataset/IN-Abs/train-data/summary/6974.txt,IN-Abs,train,summary,full,,,6974.txt,.txt
dataset/IN-Abs/train-data/summary/6980.txt,IN-Abs,train,summary,full,,,6980.txt,.txt
dataset/IN-Abs/train-data/summary/6983.txt,IN-Abs,train,summary,full,,,6983.txt,.txt
dataset/IN-Abs/train-data/summary/6984.txt,IN-Abs,train,summary,full,,,6984.txt,.txt
dataset/IN-Abs/train-data/summary/70.txt,IN-Abs,train,summary,full,,,70.txt,.txt
dataset/IN-Abs/train-data/summary/7001.txt,IN-Abs,train,summary,full,,,7001.txt,.txt
dataset/IN-Abs/train-data/summary/7008.txt,IN-Abs,train,summary,full,,,7008.txt,.txt
dataset/IN-Abs/train-data/summary/7010.txt,IN-Abs,train,summary,full,,,7010.txt,.txt
dataset/IN-Abs/train-data/summary/7013.txt,IN-Abs,train,summary,full,,,7013.txt,.txt
dataset/IN-Abs/train-data/summary/7028.txt,IN-Abs,train,summary,full,,,7028.txt,.txt
dataset/IN-Abs/train-data/summary/7046.txt,IN-Abs,train,summary,full,,,7046.txt,.txt
dataset/IN-Abs/train-data/summary/7055.txt,IN-Abs,train,summary,full,,,7055.txt,.txt
dataset/IN-Abs/train-data/summary/7056.txt,IN-Abs,train,summary,full,,,7056.txt,.txt
dataset/IN-Abs/train-data/summary/7060.txt,IN-Abs,train,summary,full,,,7060.txt,.txt
dataset/IN-Abs/train-data/summary/7068.txt,IN-Abs,train,summary,full,,,7068.txt,.txt
dataset/IN-Abs/train-data/summary/7069.txt,IN-Abs,train,summary,full,,,7069.txt,.txt
dataset/IN-Abs/train-data/summary/707.txt,IN-Abs,train,summary,full,,,707.txt,.txt
dataset/IN-Abs/train-data/summary/7070.txt,IN-Abs,train,summary,full,,,7070.txt,.txt
dataset/IN-Abs/train-data/summary/7078.txt,IN-Abs,train,summary,full,,,7078.txt,.txt
dataset/IN-Abs/train-data/summary/7084.txt,IN-Abs,train,summary,full,,,7084.txt,.txt
dataset/IN-Abs/train-data/summary/7100.txt,IN-Abs,train,summary,full,,,7100.txt,.txt
dataset/IN-Abs/train-data/summary/7107.txt,IN-Abs,train,summary,full,,,7107.txt,.txt
dataset/IN-Abs/train-data/summary/711.txt,IN-Abs,train,summary,full,,,711.txt,.txt
dataset/IN-Abs/train-data/summary/7112.txt,IN-Abs,train,summary,full,,,7112.txt,.txt
dataset/IN-Abs/train-data/summary/7117.txt,IN-Abs,train,summary,full,,,7117.txt,.txt
dataset/IN-Abs/train-data/summary/7119.txt,IN-Abs,train,summary,full,,,7119.txt,.txt
dataset/IN-Abs/train-data/summary/7129.txt,IN-Abs,train,summary,full,,,7129.txt,.txt
dataset/IN-Abs/train-data/summary/7132.txt,IN-Abs,train,summary,full,,,7132.txt,.txt
dataset/IN-Abs/train-data/summary/73.txt,IN-Abs,train,summary,full,,,73.txt,.txt
dataset/IN-Abs/train-data/summary/736.txt,IN-Abs,train,summary,full,,,736.txt,.txt
dataset/IN-Abs/train-data/summary/75.txt,IN-Abs,train,summary,full,,,75.txt,.txt
dataset/IN-Abs/train-data/summary/764.txt,IN-Abs,train,summary,full,,,764.txt,.txt
dataset/IN-Abs/train-data/summary/769.txt,IN-Abs,train,summary,full,,,769.txt,.txt
dataset/IN-Abs/train-data/summary/776.txt,IN-Abs,train,summary,full,,,776.txt,.txt
dataset/IN-Abs/train-data/summary/786.txt,IN-Abs,train,summary,full,,,786.txt,.txt
dataset/IN-Abs/train-data/summary/797.txt,IN-Abs,train,summary,full,,,797.txt,.txt
dataset/IN-Abs/train-data/summary/799.txt,IN-Abs,train,summary,full,,,799.txt,.txt
dataset/IN-Abs/train-data/summary/806.txt,IN-Abs,train,summary,full,,,806.txt,.txt
dataset/IN-Abs/train-data/summary/817.txt,IN-Abs,train,summary,full,,,817.txt,.txt
dataset/IN-Abs/train-data/summary/833.txt,IN-Abs,train,summary,full,,,833.txt,.txt
dataset/IN-Abs/train-data/summary/85.txt,IN-Abs,train,summary,full,,,85.txt,.txt
dataset/IN-Abs/train-data/summary/861.txt,IN-Abs,train,summary,full,,,861.txt,.txt
dataset/IN-Abs/train-data/summary/863.txt,IN-Abs,train,summary,full,,,863.txt,.txt
dataset/IN-Abs/train-data/summary/87.txt,IN-Abs,train,summary,full,,,87.txt,.txt
dataset/IN-Abs/train-data/summary/877.txt,IN-Abs,train,summary,full,,,877.txt,.txt
dataset/IN-Abs/train-data/summary/880.txt,IN-Abs,train,summary,full,,,880.txt,.txt
dataset/IN-Abs/train-data/summary/884.txt,IN-Abs,train,summary,full,,,884.txt,.txt
dataset/IN-Abs/train-data/summary/885.txt,IN-Abs,train,summary,full,,,885.txt,.txt
dataset/IN-Abs/train-data/summary/886.txt,IN-Abs,train,summary,full,,,886.txt,.txt
dataset/IN-Abs/train-data/summary/887.txt,IN-Abs,train,summary,full,,,887.txt,.txt
dataset/IN-Abs/train-data/summary/895.txt,IN-Abs,train,summary,full,,,895.txt,.txt
dataset/IN-Abs/train-data/summary/90.txt,IN-Abs,train,summary,full,,,90.txt,.txt
dataset/IN-Abs/train-data/summary/907.txt,IN-Abs,train,summary,full,,,907.txt,.txt
dataset/IN-Abs/train-data/summary/919.txt,IN-Abs,train,summary,full,,,919.txt,.txt
dataset/IN-Abs/train-data/summary/924.txt,IN-Abs,train,summary,full,,,924.txt,.txt
dataset/IN-Abs/train-data/summary/93.txt,IN-Abs,train,summary,full,,,93.txt,.txt
dataset/IN-Abs/train-data/summary/931.txt,IN-Abs,train,summary,full,,,931.txt,.txt
dataset/IN-Abs/train-data/summary/933.txt,IN-Abs,train,summary,full,,,933.txt,.txt
dataset/IN-Abs/train-data/summary/935.txt,IN-Abs,train,summary,full,,,935.txt,.txt
dataset/IN-Abs/train-data/summary/936.txt,IN-Abs,train,summary,full,,,936.txt,.txt
dataset/IN-Abs/train-data/summary/937.txt,IN-Abs,train,summary,full,,,937.txt,.txt
dataset/IN-Abs/train-data/summary/951.txt,IN-Abs,train,summary,full,,,951.txt,.txt
dataset/IN-Abs/train-data/summary/962.txt,IN-Abs,train,summary,full,,,962.txt,.txt
dataset/IN-Abs/train-data/summary/97.txt,IN-Abs,train,summary,full,,,97.txt,.txt
dataset/IN-Abs/train-data/summary/970.txt,IN-Abs,train,summary,full,,,970.txt,.txt
dataset/IN-Abs/train-data/summary/979.txt,IN-Abs,train,summary,full,,,979.txt,.txt
dataset/IN-Abs/train-data/summary/983.txt,IN-Abs,train,summary,full,,,983.txt,.txt
dataset/IN-Abs/train-data/summary/993.txt,IN-Abs,train,summary,full,,,993.txt,.txt
dataset/IN-Abs/train-data/summary/10.txt,IN-Abs,train,summary,full,,,10.txt,.txt
dataset/IN-Abs/train-data/summary/1026.txt,IN-Abs,train,summary,full,,,1026.txt,.txt
dataset/IN-Abs/train-data/summary/1036.txt,IN-Abs,train,summary,full,,,1036.txt,.txt
dataset/IN-Abs/train-data/summary/1040.txt,IN-Abs,train,summary,full,,,1040.txt,.txt
dataset/IN-Abs/train-data/summary/1041.txt,IN-Abs,train,summary,full,,,1041.txt,.txt
dataset/IN-Abs/train-data/summary/1045.txt,IN-Abs,train,summary,full,,,1045.txt,.txt
dataset/IN-Abs/train-data/summary/1047.txt,IN-Abs,train,summary,full,,,1047.txt,.txt
dataset/IN-Abs/train-data/summary/1053.txt,IN-Abs,train,summary,full,,,1053.txt,.txt
dataset/IN-Abs/train-data/summary/1057.txt,IN-Abs,train,summary,full,,,1057.txt,.txt
dataset/IN-Abs/train-data/summary/106.txt,IN-Abs,train,summary,full,,,106.txt,.txt
dataset/IN-Abs/train-data/summary/1061.txt,IN-Abs,train,summary,full,,,1061.txt,.txt
dataset/IN-Abs/train-data/summary/1062.txt,IN-Abs,train,summary,full,,,1062.txt,.txt
dataset/IN-Abs/train-data/summary/1092.txt,IN-Abs,train,summary,full,,,1092.txt,.txt
dataset/IN-Abs/train-data/summary/1101.txt,IN-Abs,train,summary,full,,,1101.txt,.txt
dataset/IN-Abs/train-data/summary/1105.txt,IN-Abs,train,summary,full,,,1105.txt,.txt
dataset/IN-Abs/train-data/summary/111.txt,IN-Abs,train,summary,full,,,111.txt,.txt
dataset/IN-Abs/train-data/summary/1124.txt,IN-Abs,train,summary,full,,,1124.txt,.txt
dataset/IN-Abs/train-data/summary/1126.txt,IN-Abs,train,summary,full,,,1126.txt,.txt
dataset/IN-Abs/train-data/summary/113.txt,IN-Abs,train,summary,full,,,113.txt,.txt
dataset/IN-Abs/train-data/summary/1131.txt,IN-Abs,train,summary,full,,,1131.txt,.txt
dataset/IN-Abs/train-data/summary/1166.txt,IN-Abs,train,summary,full,,,1166.txt,.txt
dataset/IN-Abs/train-data/summary/1169.txt,IN-Abs,train,summary,full,,,1169.txt,.txt
dataset/IN-Abs/train-data/summary/1172.txt,IN-Abs,train,summary,full,,,1172.txt,.txt
dataset/IN-Abs/train-data/summary/1176.txt,IN-Abs,train,summary,full,,,1176.txt,.txt
dataset/IN-Abs/train-data/summary/1178.txt,IN-Abs,train,summary,full,,,1178.txt,.txt
dataset/IN-Abs/train-data/summary/1189.txt,IN-Abs,train,summary,full,,,1189.txt,.txt
dataset/IN-Abs/train-data/summary/1196.txt,IN-Abs,train,summary,full,,,1196.txt,.txt
dataset/IN-Abs/train-data/summary/1202.txt,IN-Abs,train,summary,full,,,1202.txt,.txt
dataset/IN-Abs/train-data/summary/1210.txt,IN-Abs,train,summary,full,,,1210.txt,.txt
dataset/IN-Abs/train-data/summary/1216.txt,IN-Abs,train,summary,full,,,1216.txt,.txt
dataset/IN-Abs/train-data/summary/1226.txt,IN-Abs,train,summary,full,,,1226.txt,.txt
dataset/IN-Abs/train-data/summary/125.txt,IN-Abs,train,summary,full,,,125.txt,.txt
dataset/IN-Abs/train-data/summary/1259.txt,IN-Abs,train,summary,full,,,1259.txt,.txt
dataset/IN-Abs/train-data/summary/1260.txt,IN-Abs,train,summary,full,,,1260.txt,.txt
dataset/IN-Abs/train-data/summary/1282.txt,IN-Abs,train,summary,full,,,1282.txt,.txt
dataset/IN-Abs/train-data/summary/1286.txt,IN-Abs,train,summary,full,,,1286.txt,.txt
dataset/IN-Abs/train-data/summary/129.txt,IN-Abs,train,summary,full,,,129.txt,.txt
dataset/IN-Abs/train-data/summary/1292.txt,IN-Abs,train,summary,full,,,1292.txt,.txt
dataset/IN-Abs/train-data/summary/1305.txt,IN-Abs,train,summary,full,,,1305.txt,.txt
dataset/IN-Abs/train-data/summary/1315.txt,IN-Abs,train,summary,full,,,1315.txt,.txt
dataset/IN-Abs/train-data/summary/1326.txt,IN-Abs,train,summary,full,,,1326.txt,.txt
dataset/IN-Abs/train-data/summary/1337.txt,IN-Abs,train,summary,full,,,1337.txt,.txt
dataset/IN-Abs/train-data/summary/1343.txt,IN-Abs,train,summary,full,,,1343.txt,.txt
dataset/IN-Abs/train-data/summary/1349.txt,IN-Abs,train,summary,full,,,1349.txt,.txt
dataset/IN-Abs/train-data/summary/1355.txt,IN-Abs,train,summary,full,,,1355.txt,.txt
dataset/IN-Abs/train-data/summary/1381.txt,IN-Abs,train,summary,full,,,1381.txt,.txt
dataset/IN-Abs/train-data/summary/1382.txt,IN-Abs,train,summary,full,,,1382.txt,.txt
dataset/IN-Abs/train-data/summary/1387.txt,IN-Abs,train,summary,full,,,1387.txt,.txt
dataset/IN-Abs/train-data/summary/1390.txt,IN-Abs,train,summary,full,,,1390.txt,.txt
dataset/IN-Abs/train-data/summary/1393.txt,IN-Abs,train,summary,full,,,1393.txt,.txt
dataset/IN-Abs/train-data/summary/1396.txt,IN-Abs,train,summary,full,,,1396.txt,.txt
dataset/IN-Abs/train-data/summary/1409.txt,IN-Abs,train,summary,full,,,1409.txt,.txt
dataset/IN-Abs/train-data/summary/1411.txt,IN-Abs,train,summary,full,,,1411.txt,.txt
dataset/IN-Abs/train-data/summary/1414.txt,IN-Abs,train,summary,full,,,1414.txt,.txt
dataset/IN-Abs/train-data/summary/1417.txt,IN-Abs,train,summary,full,,,1417.txt,.txt
dataset/IN-Abs/train-data/summary/142.txt,IN-Abs,train,summary,full,,,142.txt,.txt
dataset/IN-Abs/train-data/summary/1422.txt,IN-Abs,train,summary,full,,,1422.txt,.txt
dataset/IN-Abs/train-data/summary/1423.txt,IN-Abs,train,summary,full,,,1423.txt,.txt
dataset/IN-Abs/train-data/summary/1427.txt,IN-Abs,train,summary,full,,,1427.txt,.txt
dataset/IN-Abs/train-data/summary/143.txt,IN-Abs,train,summary,full,,,143.txt,.txt
dataset/IN-Abs/train-data/summary/1430.txt,IN-Abs,train,summary,full,,,1430.txt,.txt
dataset/IN-Abs/train-data/summary/1432.txt,IN-Abs,train,summary,full,,,1432.txt,.txt
dataset/IN-Abs/train-data/summary/1434.txt,IN-Abs,train,summary,full,,,1434.txt,.txt
dataset/IN-Abs/train-data/summary/1440.txt,IN-Abs,train,summary,full,,,1440.txt,.txt
dataset/IN-Abs/train-data/summary/1445.txt,IN-Abs,train,summary,full,,,1445.txt,.txt
dataset/IN-Abs/train-data/summary/1446.txt,IN-Abs,train,summary,full,,,1446.txt,.txt
dataset/IN-Abs/train-data/summary/146.txt,IN-Abs,train,summary,full,,,146.txt,.txt
dataset/IN-Abs/train-data/summary/1461.txt,IN-Abs,train,summary,full,,,1461.txt,.txt
dataset/IN-Abs/train-data/summary/1462.txt,IN-Abs,train,summary,full,,,1462.txt,.txt
dataset/IN-Abs/train-data/summary/147.txt,IN-Abs,train,summary,full,,,147.txt,.txt
dataset/IN-Abs/train-data/summary/1473.txt,IN-Abs,train,summary,full,,,1473.txt,.txt
dataset/IN-Abs/train-data/summary/1475.txt,IN-Abs,train,summary,full,,,1475.txt,.txt
dataset/IN-Abs/train-data/summary/1477.txt,IN-Abs,train,summary,full,,,1477.txt,.txt
dataset/IN-Abs/train-data/summary/1491.txt,IN-Abs,train,summary,full,,,1491.txt,.txt
dataset/IN-Abs/train-data/summary/1497.txt,IN-Abs,train,summary,full,,,1497.txt,.txt
dataset/IN-Abs/train-data/summary/15.txt,IN-Abs,train,summary,full,,,15.txt,.txt
dataset/IN-Abs/train-data/summary/1504.txt,IN-Abs,train,summary,full,,,1504.txt,.txt
dataset/IN-Abs/train-data/summary/1507.txt,IN-Abs,train,summary,full,,,1507.txt,.txt
dataset/IN-Abs/train-data/summary/1518.txt,IN-Abs,train,summary,full,,,1518.txt,.txt
dataset/IN-Abs/train-data/summary/152.txt,IN-Abs,train,summary,full,,,152.txt,.txt
dataset/IN-Abs/train-data/summary/1524.txt,IN-Abs,train,summary,full,,,1524.txt,.txt
dataset/IN-Abs/train-data/summary/1525.txt,IN-Abs,train,summary,full,,,1525.txt,.txt
dataset/IN-Abs/train-data/summary/1527.txt,IN-Abs,train,summary,full,,,1527.txt,.txt
dataset/IN-Abs/train-data/summary/1530.txt,IN-Abs,train,summary,full,,,1530.txt,.txt
dataset/IN-Abs/train-data/summary/1544.txt,IN-Abs,train,summary,full,,,1544.txt,.txt
dataset/IN-Abs/train-data/summary/1546.txt,IN-Abs,train,summary,full,,,1546.txt,.txt
dataset/IN-Abs/train-data/summary/1569.txt,IN-Abs,train,summary,full,,,1569.txt,.txt
dataset/IN-Abs/train-data/summary/1581.txt,IN-Abs,train,summary,full,,,1581.txt,.txt
dataset/IN-Abs/train-data/summary/1589.txt,IN-Abs,train,summary,full,,,1589.txt,.txt
dataset/IN-Abs/train-data/summary/1596.txt,IN-Abs,train,summary,full,,,1596.txt,.txt
dataset/IN-Abs/train-data/summary/1621.txt,IN-Abs,train,summary,full,,,1621.txt,.txt
dataset/IN-Abs/train-data/summary/1626.txt,IN-Abs,train,summary,full,,,1626.txt,.txt
dataset/IN-Abs/train-data/summary/1630.txt,IN-Abs,train,summary,full,,,1630.txt,.txt
dataset/IN-Abs/train-data/summary/1631.txt,IN-Abs,train,summary,full,,,1631.txt,.txt
dataset/IN-Abs/train-data/summary/1635.txt,IN-Abs,train,summary,full,,,1635.txt,.txt
dataset/IN-Abs/train-data/summary/1636.txt,IN-Abs,train,summary,full,,,1636.txt,.txt
dataset/IN-Abs/train-data/summary/1638.txt,IN-Abs,train,summary,full,,,1638.txt,.txt
dataset/IN-Abs/train-data/summary/1644.txt,IN-Abs,train,summary,full,,,1644.txt,.txt
dataset/IN-Abs/train-data/summary/1654.txt,IN-Abs,train,summary,full,,,1654.txt,.txt
dataset/IN-Abs/train-data/summary/1661.txt,IN-Abs,train,summary,full,,,1661.txt,.txt
dataset/IN-Abs/train-data/summary/1670.txt,IN-Abs,train,summary,full,,,1670.txt,.txt
dataset/IN-Abs/train-data/summary/1673.txt,IN-Abs,train,summary,full,,,1673.txt,.txt
dataset/IN-Abs/train-data/summary/1677.txt,IN-Abs,train,summary,full,,,1677.txt,.txt
